,lon,lat,res-25,res-77,res-136,res-201,res-273,res-353,res-442,res-541,res-650,res-772,res-907,res-1056,res-1223,res-1407,res-1612,res-1839,res-2092,res-2372,res-2683,res-3028,res-3411,res-3837,res-4309,res-4833,res-5414,res-6060,res-6776,res-7572,res-8455,res-9435,res-10523,res-11730,res-13071,res-14559,res-16210,res-18043,res-20078,res-22337,res-24844,res-27627,res-30716,res-34145,res-37951,res-42175,res-46865,res-52070,res-57847,res-64261,res-71379,res-79281,res-88052,res-97788,res-108595,res-120590,res-133905,res-148685,res-165090,res-183300,res-203513,res-225950,res-250854,res-278498,res-309183,neoFaults,archFaults,gairFaults,aster1-AlOH-cont,aster2-AlOH,aster3-FeOH-cont,aster4-Ferric-cont,aster5-Ferrous-cont,aster6-Ferrous-index,aster7-MgOH-comp,aster8-MgOH-cont,aster9-green,aster10-kaolin,aster11-opaque,aster12-quartz,aster13-regolith-b3,aster14-regolith-b4,aster15-silica,base16,dem17,dtb18,mag19-2vd,mag20-rtp,mag21-tmi,rad22-dose,rad23-k,rad24-th,rad25-u,grav26,archean27,geol28,random,deposit
0,135.123458,-29.2987163,2.2187,2.2859,2.314,2.3296,2.3424,2.3546,2.3663,2.3769,2.3862,2.3939,2.4,2.4049,2.4097,2.4157,2.4238,2.4312,2.4295,2.414,2.4159,2.4833,2.5682,2.6333,2.6743,2.6963,2.7022,2.6901,2.6558,2.5945,2.5026,2.3795,2.2283,2.0545,1.8641,1.6612,1.4471,1.2237,1.006,0.8466,0.8415,1.0419,1.3657,1.7042,2.0058,2.2614,2.4761,2.6546,2.7985,2.9072,2.9787,3.0113,3.0041,2.9578,2.8762,2.7669,2.6419,2.5166,2.4061,2.3207,2.2609,2.219,2.1864,2.1576,2.1301,0.49447298162433256,0.008343417364730932,0.15426974084983813,2.001645088195801,1.1386187076568604,2.0609264373779297,1.4328246116638184,0.891617476940155,0.891617476940155,1.0076839923858643,1.0440223217010498,1.2367212772369385,0.9384512901306152,-9999.0,0.5131055116653442,0.8915874361991882,1.2778180837631226,1.1533153057098389,88.29325866699219,140.28741455078125,-30.356475830078125,-0.017416082322597504,-1357.964111328125,1072.4168701171875,38.574649810791016,0.88189697265625,8.946714401245117,53.36134338378906,-5.007778644561768,18444.0,8042.0,-999.0,1
1,135.391986,-29.6699523,2.1359,2.195,2.2239,2.2411,2.2547,2.2676,2.28,2.2919,2.3028,2.312,2.3183,2.3199,2.3145,2.3029,2.2905,2.274,2.2336,2.145,1.979,1.715,1.395,1.1605,1.1485,1.3741,1.7012,2.0061,2.2465,2.4222,2.5414,2.6107,2.6358,2.6231,2.5787,2.5057,2.4011,2.2565,2.0681,1.8692,1.7658,1.8473,2.0395,2.2373,2.3981,2.5221,2.6228,2.7127,2.7996,2.8865,2.9711,3.0454,3.0949,3.1003,3.0443,2.9198,2.7369,2.5221,2.3135,2.1528,2.0659,2.0428,2.0511,2.0644,2.0711,0.5947348578754905,0.004856383993200986,0.11861902546276817,2.0872585773468018,1.0716084241867065,1.983860731124878,1.481557846069336,0.8132472634315491,0.8144267797470093,0.9781591296195984,1.0102992057800293,1.2442500591278076,0.9262983798980713,-9999.0,0.5046886205673218,0.9021741151809692,1.3158085346221924,1.0639615058898926,107.75696563720703,221.4447784423828,-85.8262939453125,-0.016443174332380295,5339.7431640625,4458.759765625,44.15789031982422,0.8971947431564331,10.90803050994873,52.392555236816406,10.585226058959961,18080.0,8042.0,-999.0,1
2,134.0175461,-29.5853993,2.3203,2.5201,2.6337,2.6901,2.724,2.7533,2.7831,2.8138,2.8442,2.8739,2.9036,2.9351,2.9716,3.0162,3.0702,3.1303,3.1844,3.2105,3.1806,3.0646,2.8312,2.5134,2.3682,2.6647,3.1153,3.43,3.5796,3.6242,3.6155,3.5811,3.5337,3.48,3.4254,3.375,3.3328,3.3013,3.2814,3.2718,3.2691,3.2674,3.2571,3.2254,3.1584,3.0452,2.8852,2.6965,2.5169,2.3848,2.3139,2.2962,2.3106,2.3268,2.3102,2.2303,2.071,1.8443,1.5999,1.416,1.355,1.4134,1.5386,1.6808,1.8094,0.40657334137190965,0.18099618988116167,0.02414736123118756,2.0874924659729004,1.0517933368682861,1.9530867338180542,1.5202100276947021,0.9264264106750488,0.9322726130485535,1.0247236490249634,1.009495735168457,1.3351683616638184,0.9345312118530273,-9999.0,0.5072321891784668,0.7431149482727051,1.1282413005828857,1.1793245077133179,153.269287109375,159.70208740234375,-11.481230735778809,1.126956703956239e-05,-336.89398193359375,-432.75970458984375,22.26483917236328,0.45866966247558594,4.7693562507629395,42.545372009277344,-16.759777069091797,18940.0,18900.0,999.0,1
3,133.7342222,-29.6297423,2.4138,2.5598,2.6147,2.6326,2.6411,2.6492,2.6583,2.6683,2.6798,2.695,2.7176,2.7526,2.8048,2.8755,2.9631,3.0639,3.173,3.287,3.404,3.5149,3.6015,3.6481,3.6718,3.7052,3.7323,3.7441,3.751,3.7601,3.7693,3.7721,3.7633,3.7419,3.7107,3.6753,3.641,3.6125,3.5923,3.581,3.5766,3.5739,3.5645,3.5381,3.4847,3.399,3.2831,3.148,3.011,2.8884,2.7894,2.7166,2.6647,2.6186,2.5531,2.439,2.2536,1.9952,1.7005,1.4497,1.3273,1.3528,1.4737,1.6278,1.7737,0.2576388408836977,0.023552141450506048,0.00780542701327182,2.072211265563965,1.060116171836853,1.9750226736068726,1.4566556215286255,0.952041506767273,0.952041506767273,1.0197789669036865,1.0123686790466309,1.3644732236862183,0.9381543397903442,-9999.0,0.5078495740890503,0.7653660774230957,1.1137858629226685,1.1819448471069336,126.35897827148438,156.10577392578125,-9999.0,-0.0001053621235769242,-357.8221435546875,-464.35992431640625,17.731178283691406,0.3236244320869446,4.369462966918945,34.50779724121094,-14.907833099365234,18940.0,18900.0,-999.0,1
4,135.5776179,-29.7184253,2.038,2.0496,2.0519,2.0512,2.05,2.0484,2.0461,2.0427,2.0374,2.029,2.0159,1.995,1.9629,1.9201,1.8777,1.8387,1.789,1.7115,1.5866,1.411,1.2387,1.1917,1.3373,1.6051,1.8809,2.1051,2.2718,2.3932,2.4797,2.5367,2.5665,2.5702,2.5483,2.4995,2.4194,2.301,2.1434,1.9802,1.9068,1.9944,2.1703,2.3449,2.4842,2.5889,2.6704,2.7399,2.8062,2.8744,2.9457,3.0162,3.0743,3.1006,3.0731,2.9772,2.8165,2.6136,2.4043,2.2286,2.1164,2.0682,2.0589,2.063,2.0659,0.5318096212363276,0.01516357110213183,0.1010988631712143,2.1222219467163086,1.098165512084961,1.9641051292419434,1.1748535633087158,0.7823644876480103,0.7823644876480103,1.0258357524871826,1.0632869005203247,1.3079391717910767,0.900397777557373,-9999.0,0.506131649017334,1.1975221633911133,1.4047110080718994,1.0155327320098877,114.37750244140625,209.07791137695312,-9999.0,0.0117168128490448,2183.200927734375,668.7092895507812,63.860877990722656,1.0022119283676147,14.44045639038086,52.55501174926758,4.345998764038086,18080.0,8042.0,-999.0,1
5,139.2733314,-29.8960335,2.3522,2.4829,2.5447,2.5799,2.608,2.6353,2.6621,2.6875,2.7111,2.7341,2.7593,2.7928,2.8445,2.9234,3.0261,3.1323,3.2135,3.2563,3.2751,3.2923,3.3138,3.5277,3.6055,3.5722,3.474,3.3067,3.121,2.9627,2.8398,2.7426,2.6609,2.5876,2.5185,2.4518,2.388,2.3294,2.2798,2.2434,2.2243,2.2261,2.2517,2.3036,2.3833,2.4894,2.6153,2.7485,2.8734,2.9754,3.0442,3.0747,3.0666,3.0234,2.9503,2.8532,2.7377,2.6098,2.4756,2.3421,2.2172,2.1089,2.0229,1.9614,1.9221,0.017322185969954856,0.17550547876785794,2.5282591769030787,2.131160259246826,1.1174877882003784,1.9856523275375366,1.2134628295898438,0.8549438714981079,0.8549438714981079,1.0082850456237793,1.0470778942108154,1.267643690109253,0.8895137310028076,0.6502885818481445,0.510431170463562,1.0793178081512451,1.3086085319519043,1.0689291954040527,242.12451171875,248.1864013671875,-9999.0,0.00018878649279940873,-300.82794189453125,-61.05222702026367,88.71171569824219,2.4601893424987793,20.377696990966797,71.42100524902344,1.2903703451156616,19218.0,15524.0,999.0,1
6,133.5973622,-29.8735383,2.5185,2.6628,2.7079,2.725,2.739,2.7549,2.7713,2.786,2.7962,2.7981,2.7845,2.7428,2.6491,2.4592,2.1146,1.6167,1.0357,0.7486,1.0559,1.6042,2.1594,2.6633,3.1001,3.4744,3.7726,3.9979,4.1654,4.2842,4.3551,4.3775,4.3558,4.3018,4.2315,4.1602,4.0992,4.0545,4.0276,4.0172,4.0195,4.0297,4.0421,4.0505,4.0487,4.0311,3.9933,3.9328,3.8499,3.747,3.6294,3.5037,3.3752,3.2448,3.1048,2.9377,2.7192,2.4284,2.0678,1.6939,1.424,1.3509,1.446,1.615,1.784,0.45673171308654226,0.010721417638220258,0.16292654605576215,2.0462875366210938,1.051853060722351,2.0133185386657715,1.4491515159606934,0.9399941563606262,0.9322725534439087,0.9734399914741516,1.009326457977295,1.332383155822754,0.9535083174705505,-9999.0,0.5101544857025146,0.7785770893096924,1.128265619277954,1.1921008825302124,171.84765625,189.6123504638672,-17.693466186523438,-9.597057214705274e-06,-423.3203125,-271.82061767578125,31.470779418945312,0.451961874961853,8.001914978027344,51.778987884521484,-11.014476776123047,18940.0,18900.0,-999.0,1
7,133.5878602,-29.8782023,2.5185,2.6628,2.7079,2.725,2.739,2.7549,2.7713,2.786,2.7962,2.7981,2.7845,2.7428,2.6491,2.4592,2.1146,1.6167,1.0357,0.7486,1.0559,1.6042,2.1594,2.6633,3.1001,3.4744,3.7726,3.9979,4.1654,4.2842,4.3551,4.3775,4.3558,4.3018,4.2315,4.1602,4.0992,4.0545,4.0276,4.0172,4.0195,4.0297,4.0421,4.0505,4.0487,4.0311,3.9933,3.9328,3.8499,3.747,3.6294,3.5037,3.3752,3.2448,3.1048,2.9377,2.7192,2.4284,2.0678,1.6939,1.424,1.3509,1.446,1.615,1.784,0.4560400345166326,0.0034877235183640343,0.17191360596424937,2.0383968353271484,1.056213617324829,1.9929593801498413,1.4011576175689697,0.9098591804504395,0.9172050356864929,1.026576042175293,1.0168920755386353,1.2916176319122314,0.955396294593811,-9999.0,0.5114176273345947,0.8237760663032532,1.1517469882965088,1.1955723762512207,154.30410766601562,188.47537231445312,-33.72148132324219,-2.8301525162532926e-05,-422.404052734375,-271.33685302734375,32.83325958251953,0.4203893840312958,8.382000923156738,48.5167350769043,-12.3368501663208,18940.0,18900.0,999.0,1
8,133.5927652,-29.8838663,2.5185,2.6628,2.7079,2.725,2.739,2.7549,2.7713,2.786,2.7962,2.7981,2.7845,2.7428,2.6491,2.4592,2.1146,1.6167,1.0357,0.7486,1.0559,1.6042,2.1594,2.6633,3.1001,3.4744,3.7726,3.9979,4.1654,4.2842,4.3551,4.3775,4.3558,4.3018,4.2315,4.1602,4.0992,4.0545,4.0276,4.0172,4.0195,4.0297,4.0421,4.0505,4.0487,4.0311,3.9933,3.9328,3.8499,3.747,3.6294,3.5037,3.3752,3.2448,3.1048,2.9377,2.7192,2.4284,2.0678,1.6939,1.424,1.3509,1.446,1.615,1.784,0.46338041476682007,0.0036355621804488565,0.17415260162482002,2.1086270809173584,1.0549860000610352,1.9331066608428955,1.7856487035751343,0.7826579809188843,0.8319909572601318,1.0389916896820068,1.0035598278045654,1.2486226558685303,0.923875093460083,-9999.0,0.50890052318573,0.7169613838195801,1.2719289064407349,1.1094849109649658,172.918212890625,189.81956481933594,-16.832990646362305,8.863033872330561e-05,-408.65264892578125,-254.90855407714844,43.379425048828125,0.443836510181427,9.948485374450684,57.44059753417969,-11.564191818237305,18940.0,18900.0,999.0,1
9,138.6244745,-30.1394004,2.1014,2.1325,2.1435,2.1472,2.1487,2.1494,2.1496,2.1492,2.1481,2.1464,2.144,2.1407,2.136,2.1298,2.1227,2.1162,2.1094,2.0925,2.0448,1.9394,1.7528,1.5035,1.3119,1.3381,1.4818,1.4752,1.2618,1.406,1.8896,2.3172,2.6196,2.8306,2.9783,3.0737,3.1208,3.1254,3.0989,3.0554,3.0083,2.9666,2.9342,2.911,2.8948,2.8836,2.8765,2.8736,2.8754,2.8809,2.8865,2.8851,2.8673,2.8235,2.7471,2.6367,2.4973,2.3394,2.178,2.0314,1.9162,1.8415,1.8059,1.8001,1.8125,0.04936052894041808,0.5245101944220091,1.8526631838895242,2.282606363296509,1.1183149814605713,1.8824095726013184,1.6960340738296509,-9999.0,0.8230621814727783,-9999.0,0.9564570784568787,1.261087417602539,0.8342853784561157,-9999.0,0.5079084038734436,0.8133660554885864,1.3671516180038452,1.079241394996643,195.1891632080078,190.995849609375,-3.6479244232177734,0.00024145760107785463,-335.0619201660156,-199.4934844970703,71.61215209960938,1.9804861545562744,13.280656814575195,74.59637451171875,-21.19765281677246,19218.0,15524.0,-999.0,1
10,137.0133427,-30.1749004,2.07,2.1016,2.1204,2.1323,2.141,2.1484,2.1552,2.1615,2.1673,2.1723,2.1764,2.1791,2.1804,2.1809,2.1818,2.1843,2.187,2.1874,2.1841,2.177,2.1662,2.1504,2.1272,2.0928,2.0445,1.9823,1.9102,1.835,1.7608,1.6873,1.6132,1.5387,1.4661,1.3979,1.3352,1.2778,1.2276,1.1933,1.193,1.2461,1.3539,1.4927,1.6357,1.7711,1.9009,2.0342,2.1811,2.348,2.5345,2.7319,2.9204,3.0683,3.1401,3.1132,2.9921,2.8043,2.5845,2.3639,2.1694,2.0232,1.9368,1.9048,1.9084,0.23004973656584032,0.006648076657947668,0.3987867847851109,2.0424368381500244,1.1007952690124512,1.9945244789123535,1.6114590167999268,0.9213099479675293,0.9213099479675293,1.0352507829666138,1.0316764116287231,1.3593218326568604,0.9345630407333374,-9999.0,0.5090765953063965,0.7414010167121887,1.1947433948516846,1.2005767822265625,-946.1982421875,103.57365417480469,-864.4763793945312,-6.014315658831038e-06,-90.62682342529297,729.4044189453125,21.29779815673828,0.3774711489677429,4.446788787841797,44.77216339111328,-5.046329975128174,18041.0,8042.0,-999.0,1
11,136.8893697,-30.4403264,1.9925,1.9914,1.9871,1.979,1.9676,1.953,1.9347,1.9118,1.8837,1.8505,1.8132,1.7739,1.7373,1.7183,1.7378,1.8032,1.8942,1.9813,2.0462,2.0862,2.1072,2.1174,2.1226,2.1261,2.1292,2.1323,2.1356,2.1394,2.1436,2.148,2.1527,2.1583,2.1661,2.177,2.1913,2.2089,2.2289,2.2517,2.2782,2.3106,2.3501,2.3969,2.4507,2.5118,2.5812,2.66,2.749,2.8475,2.951,3.0493,3.1243,3.1521,3.1101,2.9883,2.7941,2.5489,2.2811,2.0266,1.8268,1.7147,1.6948,1.7411,1.8142,0.4992154498366118,0.020652787037041636,0.11628231221239568,2.063993453979492,1.0771191120147705,1.9334189891815186,1.6020921468734741,1.0076537132263184,1.0076537132263184,1.0805357694625854,1.0909667015075684,1.2830625772476196,0.9354640245437622,0.4382544159889221,0.5082924962043762,0.6872811317443848,1.0690785646438599,1.1090307235717773,-1181.845458984375,99.81511688232422,-9999.0,-0.0009028250933624804,1630.111328125,1415.4573974609375,15.014373779296875,0.4217839539051056,4.008877277374268,30.947662353515625,-3.8748457431793213,17060.0,5694.0,-999.0,1
